Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,SafeScore,RiskScore,BSS
37.36166426913311_127.1136839492864_1_180.jpg,0.2453,0.0536,0.1533,0.006,0.015,0.0,0.0,0.0088,0.4114,0.0004,0.0,0.0,0.0,0.0965,0.0,0.0097,0.0,0.0,0.0,0.0686,0.3515,0.1951630294081667
37.37114325529109_127.1043090035128_1_180.jpg,0.424,0.0036,0.0328,0.0,0.0234,0.016,0.0,0.0077,0.2733,0.0062,0.2071,0.0029,0.0,0.0016,0.0015,0.0,0.0,0.0,0.0,0.045899999999999996,0.4271,0.10746872519614799
37.36852566484498_127.1066077694682_1_180.jpg,0.3439,0.0223,0.4035,0.0041,0.0,0.0038,0.0,0.009,0.1804,0.0,0.0,0.0271,0.002,0.0032,0.0,0.0,0.0,0.0,0.0007,0.053899999999999997,0.34709999999999996,0.15528621352286512
37.36347539442397_127.1155169045907_1_180.jpg,0.3244,0.0,0.1416,0.0,0.0093,0.0002,0.0,0.0014,0.3502,0.0052,0.0853,0.0,0.0,0.0282,0.0542,0.0,0.0,0.0,0.0,0.0095,0.40680000000000005,0.02335294161027136
37.36104274004457_127.1219588781719_1_180.jpg,0.0265,0.0232,0.0187,0.0,0.0,0.0004,0.0,0.0024,0.6692,0.0096,0.0,0.0017,0.0,0.248,0.0,0.0,0.0,0.0005,0.0,0.0253,0.275,0.09199966545576198
37.36343290306201_127.1071096687199_0_0.jpg,0.371,0.0302,0.4008,0.0002,0.0,0.0028,0.0,0.0004,0.0596,0.0,0.0874,0.0011,0.0014,0.0433,0.0004,0.0,0.0,0.0014,0.0,0.0341,0.41609999999999997,0.08195125702653924
37.36671957547229_127.106953060817_1_180.jpg,0.3212,0.0446,0.5294,0.0,0.0,0.0008,0.0,0.0028,0.013,0.0,0.0434,0.0152,0.0017,0.0209,0.0043,0.0,0.0,0.0028,0.0,0.0606,0.3492,0.17353902193865425
37.35928957285652_127.1265760745241_0_0.jpg,0.1845,0.0159,0.314,0.0212,0.0442,0.0021,0.0,0.0022,0.1796,0.0001,0.0998,0.0034,0.0,0.0612,0.0717,0.0,0.0,0.0,0.0,0.06559999999999999,0.3174,0.20667861789975456
37.36671957547229_127.106953060817_0_0.jpg,0.3526,0.022,0.4441,0.0215,0.0173,0.0117,0.0003,0.0064,0.0383,0.0096,0.0562,0.0043,0.0002,0.012,0.0026,0.0,0.0,0.0003,0.0007,0.056,0.3678,0.15225624726414558
37.35863378859111_127.1221257610532_1_180.jpg,0.2794,0.0119,0.0739,0.0,0.0,0.0001,0.0,0.0073,0.3911,0.0501,0.1495,0.0,0.0,0.0366,0.0,0.0,0.0,0.0,0.0,0.012,0.316,0.037974563371634906
37.38583388392072_127.1128454246576_1_180.jpg,0.3489,0.0,0.0416,0.0269,0.1315,0.0169,0.0015,0.0042,0.0563,0.0001,0.3646,0.0041,0.0,0.0008,0.0025,0.0,0.0,0.0,0.0,0.1525,0.3537,0.43115512820150353
37.36877439726664_127.1059031081734_0_0.jpg,0.2394,0.0328,0.2075,0.0,0.0039,0.0007,0.0,0.0152,0.2145,0.0,0.1107,0.001,0.0004,0.1587,0.0001,0.0041,0.0,0.0105,0.0004,0.0388,0.4128,0.09399202036816773
37.36970667514133_127.1133066184969_0_0.jpg,0.2817,0.0,0.3858,0.0,0.0736,0.0001,0.0,0.0121,0.1266,0.0,0.0482,0.0093,0.0,0.0169,0.0184,0.0,0.0,0.0271,0.0,0.083,0.3441,0.24120824990337142
37.35940882335223_127.1222559948773_1_180.jpg,0.3705,0.0002,0.0214,0.0006,0.1023,0.006,0.0,0.0096,0.1613,0.0014,0.32,0.0,0.0,0.0049,0.001,0.0,0.0,0.0,0.0008,0.10930000000000001,0.3764,0.290381800260892
37.3741357184977_127.1042473071438_0_0.jpg,0.3815,0.0498,0.087,0.002,0.0275,0.0017,0.0,0.0012,0.1254,0.001,0.3126,0.0001,0.0001,0.0048,0.0052,0.0,0.0,0.0,0.0,0.07909999999999999,0.3915,0.20204290665924224
37.35959707120034_127.1245501822885_0_0.jpg,0.2762,0.0579,0.243,0.0,0.0128,0.0022,0.0,0.0017,0.138,0.0082,0.137,0.0068,0.0014,0.1147,0.0,0.0,0.0,0.0,0.0,0.0797,0.3909,0.20388794093645193
37.36886289313697_127.1117349311373_0_0.jpg,0.3067,0.0181,0.0844,0.0,0.0237,0.0028,0.0,0.0053,0.4521,0.0001,0.0035,0.004,0.0,0.0976,0.0017,0.0,0.0,0.0,0.0,0.048600000000000004,0.40599999999999997,0.11970413865975703
37.3782372419625_127.108733985249_0_0.jpg,0.3053,0.119,0.0097,0.005,0.0012,0.0252,0.0019,0.0096,0.0684,0.0038,0.4185,0.0014,0.0,0.0273,0.0,0.0,0.0,0.0,0.0035,0.15030000000000002,0.3345,0.44932601098352476
37.36168785734297_127.1136459872145_0_0.jpg,0.293,0.0585,0.4329,0.0,0.0004,0.0006,0.0,0.0081,0.0035,0.0,0.1375,0.0034,0.0,0.0613,0.0007,0.0,0.0,0.0,0.0,0.0629,0.355,0.17718259948563528
37.36549833091588_127.1127148466235_0_0.jpg,0.3044,0.0086,0.2766,0.0,0.0,0.0,0.0,0.0059,0.2554,0.0207,0.0389,0.0,0.0,0.0822,0.0073,0.0,0.0,0.0,0.0,0.0086,0.39390000000000003,0.021832897098509524
37.36375047461783_127.1059742946584_1_180.jpg,0.3918,0.0278,0.2967,0.0022,0.0028,0.0047,0.001,0.0002,0.1347,0.0,0.1045,0.0039,0.0,0.0238,0.0039,0.0,0.0001,0.0,0.0019,0.0411,0.4206,0.09771731403396569
37.37243212821557_127.1045819724932_0_0.jpg,0.0005,0.2065,0.0448,0.0021,0.3169,0.0071,0.0,0.0054,0.2048,0.0,0.2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305,0.0005,1058.882235528942
37.36894272115276_127.1131474877279_1_180.jpg,0.3094,0.0091,0.2528,0.0,0.0002,0.0003,0.0,0.0051,0.2439,0.0,0.0591,0.0019,0.0,0.1181,0.0,0.0,0.0,0.0,0.0001,0.011600000000000001,0.4275,0.027134439451603626
37.35971250125918_127.1240020216823_1_180.jpg,0.2694,0.0474,0.0013,0.0021,0.0091,0.0051,0.0,0.0015,0.436,0.0,0.1085,0.0,0.0,0.038,0.075,0.0,0.0,0.0066,0.0,0.061599999999999995,0.38899999999999996,0.15835434870347379
37.36171752106561_127.114278004028_1_180.jpg,0.2682,0.0346,0.2972,0.0063,0.084,0.0003,0.0001,0.0011,0.1139,0.0,0.0982,0.001,0.0,0.0895,0.0055,0.0,0.0,0.0,0.0,0.1199,0.3633,0.3300293695861008
37.36134062357317_127.1110415288013_1_180.jpg,0.2648,0.0095,0.532,0.0,0.0001,0.0,0.0,0.0037,0.0187,0.0,0.1108,0.0026,0.0001,0.0535,0.0042,0.0,0.0,0.0,0.0,0.012199999999999999,0.3225,0.037829340064061814
37.36082408934489_127.1200561406779_1_180.jpg,0.2714,0.0213,0.0013,0.0135,0.0028,0.0,0.0,0.0012,0.522,0.0838,0.0467,0.0088,0.0,0.022,0.0051,0.0,0.0,0.0,0.0,0.0329,0.2985,0.11021738620641137
37.3643054587732_127.1129158679728_1_180.jpg,0.3266,0.002,0.2685,0.0,0.0028,0.0049,0.0011,0.0064,0.2594,0.0289,0.025,0.0013,0.0,0.0631,0.0,0.0099,0.0,0.0,0.0,0.011,0.4007,0.02745189056179046
37.37089145043847_127.1133768159177_0_0.jpg,0.2917,0.0121,0.0793,0.0001,0.0,0.0016,0.0,0.001,0.3435,0.0172,0.1272,0.003,0.0005,0.1226,0.0,0.0,0.0,0.0001,0.0001,0.0168,0.4144,0.04054044271128689
37.37010264469383_127.1137539827116_0_0.jpg,0.2113,0.0138,0.3717,0.0,0.0002,0.0043,0.0,0.0024,0.0349,0.0,0.1756,0.0007,0.0,0.1846,0.0,0.0,0.0,0.0003,0.0002,0.0192,0.3962,0.048460251236115
37.36853124413614_127.1087297305888_0_0.jpg,0.3073,0.0099,0.1161,0.064,0.049,0.0089,0.0041,0.0026,0.0902,0.008,0.3399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678,0.3114,0.2177256977337902
37.3598148915594_127.1239344522764_0_0.jpg,0.0674,0.0179,0.0008,0.0,0.0557,0.0,0.0,0.0009,0.5454,0.0,0.0312,0.0,0.0,0.2806,0.0,0.0,0.0,0.0,0.0,0.0736,0.34800000000000003,0.21149364513320362
37.35698673545488_127.1242299248059_1_180.jpg,0.2625,0.0161,0.004,0.0004,0.0,0.0,0.0,0.0026,0.4406,0.0499,0.071,0.0002,0.0,0.1527,0.0,0.0,0.0,0.0,0.0,0.0163,0.4152,0.039258094272412634
37.35883663698407_127.1228695304658_0_0.jpg,0.3272,0.0453,0.1837,0.0105,0.0116,0.0022,0.0,0.0053,0.2336,0.0,0.12,0.0071,0.0,0.053,0.0,0.0,0.0,0.0007,0.0,0.0662,0.3809,0.1737984410647386
37.36045135633666_127.1071428067124_0_0.jpg,0.3659,0.0146,0.0783,0.0,0.0,0.0,0.0003,0.0022,0.3822,0.0038,0.0856,0.0009,0.0002,0.0659,0.0,0.0,0.0,0.0,0.0,0.0155,0.4321,0.03587124306585729
37.37010264469383_127.1137539827116_1_180.jpg,0.2223,0.0,0.6303,0.0,0.0008,0.0,0.0,0.0096,0.0022,0.0,0.0295,0.0034,0.0143,0.0755,0.0,0.0,0.0,0.012,0.0,0.0042,0.30979999999999996,0.01355708987382223
37.37235184778415_127.1144625764402_1_180.jpg,0.1443,0.001,0.7406,0.0,0.0,0.0,0.0,0.0001,0.0015,0.0,0.0989,0.0004,0.0,0.0122,0.0,0.0,0.0,0.001,0.0,0.0014,0.1575,0.008888832451857448
37.36116942909305_127.1113150451122_0_0.jpg,0.1237,0.0811,0.0506,0.0,0.0253,0.0088,0.0,0.0035,0.4273,0.0192,0.0575,0.0106,0.0018,0.1903,0.0,0.0,0.0,0.0001,0.0002,0.12600000000000003,0.3141,0.401144854680501
37.35342292114329_127.1060329620883_1_180.jpg,0.4189,0.0102,0.1185,0.0024,0.0251,0.0029,0.0,0.007,0.1604,0.0016,0.2494,0.002,0.0007,0.0004,0.0,0.0,0.0,0.0002,0.0003,0.0405,0.4195,0.09654327403271984
37.35966762884516_127.124428787282_1_180.jpg,0.2364,0.0006,0.3144,0.0,0.0002,0.0037,0.0,0.0041,0.1509,0.0019,0.0993,0.0015,0.0006,0.1862,0.0,0.0002,0.0,0.0,0.0,0.006,0.4228,0.01419107334183221
37.36166810186435_127.1120801980229_0_0.jpg,0.2459,0.0616,0.2644,0.0002,0.0337,0.001,0.0,0.0057,0.1512,0.0013,0.1364,0.0,0.0,0.0987,0.0,0.0,0.0,0.0,0.0,0.0963,0.3446,0.2794536289796025
37.36105103916663_127.1229642598967_1_180.jpg,0.367,0.0385,0.1133,0.0383,0.014,0.0097,0.0012,0.0009,0.1407,0.0004,0.2657,0.0007,0.0,0.004,0.0057,0.0,0.0,0.0,0.0,0.0629,0.3779,0.16644570932598748
37.372021486585_127.1147692961315_1_180.jpg,0.3056,0.0572,0.2937,0.0,0.0,0.0032,0.0,0.0009,0.1733,0.0026,0.0974,0.0021,0.0,0.0641,0.0,0.0,0.0,0.0,0.0,0.0625,0.3697,0.1690555340667188
37.36013095193873_127.106017742927_0_0.jpg,0.3195,0.0122,0.1332,0.0,0.0,0.0015,0.0017,0.012,0.3251,0.0011,0.0738,0.0096,0.0001,0.106,0.0,0.0043,0.0,0.0,0.0,0.0233,0.4315,0.05399755736371411
37.37168642126215_127.1042155588592_0_0.jpg,0.3879,0.0017,0.1611,0.092,0.0287,0.0033,0.0,0.0028,0.0738,0.0,0.2067,0.0018,0.0,0.0371,0.003,0.0,0.0,0.0,0.0,0.035500000000000004,0.42800000000000005,0.08294373143987982
37.37226114307825_127.1151165938652_0_0.jpg,0.389,0.0244,0.1594,0.0,0.0,0.0014,0.0,0.0069,0.1082,0.0001,0.2538,0.0096,0.0,0.047,0.0,0.0,0.0,0.0,0.0002,0.0356,0.436,0.08165118887342002
37.37008151347709_127.1042214502945_0_0.jpg,0.405,0.0003,0.1538,0.0,0.0197,0.0075,0.0,0.0014,0.1491,0.0176,0.2364,0.0001,0.0,0.0042,0.0043,0.0,0.0006,0.0,0.0,0.0276,0.4141,0.06665040654333122
37.37575131392521_127.1052043313738_1_180.jpg,0.2754,0.008,0.0055,0.0004,0.0885,0.0168,0.0,0.0064,0.0245,0.0435,0.4111,0.0,0.0023,0.1163,0.0009,0.0,0.0,0.0,0.0004,0.1137,0.39259999999999995,0.2896070055858238
37.35838281764413_127.124742336097_0_0.jpg,0.2382,0.0,0.0163,0.0468,0.0304,0.0,0.0,0.0051,0.4381,0.0,0.1497,0.013,0.0,0.0624,0.0,0.0,0.0,0.0,0.0,0.0434,0.3006,0.14437743054746993
37.36169505158541_127.1059956505903_1_180.jpg,0.3596,0.0296,0.2543,0.0,0.0168,0.0078,0.0,0.0151,0.1746,0.0,0.1026,0.0048,0.0003,0.0341,0.0,0.0,0.0,0.0005,0.0001,0.0591,0.3942,0.14992351617575805
37.36065092538442_127.1253356455911_0_0.jpg,0.0005,0.0025,0.0023,0.0003,0.0,0.0,0.0,0.0002,0.7325,0.0,0.0,0.001,0.0,0.1111,0.1495,0.0,0.0,0.0,0.0,0.0035,0.2611,0.013404774397646889
37.37133977268022_127.1161726305348_0_0.jpg,0.282,0.0218,0.1285,0.0641,0.0,0.005,0.0,0.0104,0.1695,0.0226,0.2897,0.0017,0.0,0.0033,0.0013,0.0,0.0,0.0,0.0,0.0285,0.28659999999999997,0.09944138366579323
37.35587571286734_127.1060152882232_0_0.jpg,0.3806,0.0116,0.1634,0.0121,0.0009,0.0057,0.0,0.0064,0.2677,0.0,0.1065,0.0035,0.0092,0.0323,0.0,0.0,0.0,0.0,0.0,0.0217,0.4129,0.0525549708041395
37.36642505481842_127.1060400807272_0_0.jpg,0.4213,0.0112,0.2038,0.0011,0.0,0.0188,0.0007,0.0041,0.0754,0.0035,0.2359,0.0041,0.0007,0.0179,0.0015,0.0,0.0,0.0,0.0,0.0341,0.4414,0.07725401618936069
37.36484895814763_127.1074963595094_0_0.jpg,0.2327,0.0237,0.58,0.0,0.0016,0.0,0.0,0.0053,0.0056,0.0,0.0067,0.001,0.0,0.1433,0.0,0.0,0.0,0.0,0.0,0.0263,0.376,0.06994662248238702
37.35834436967534_127.1251841488552_1_180.jpg,0.179,0.0369,0.2532,0.0,0.0002,0.0043,0.0,0.0017,0.2391,0.0785,0.0967,0.0044,0.0007,0.0936,0.0021,0.0077,0.0,0.0006,0.0014,0.0472,0.28300000000000003,0.16678386295454786
37.37197886578833_127.1144156152417_1_180.jpg,0.1895,0.0243,0.2921,0.0,0.0,0.0007,0.0,0.0016,0.0521,0.0003,0.2174,0.0005,0.0001,0.2193,0.0,0.0,0.0,0.0,0.0019,0.027399999999999997,0.4088,0.06702527635695607
37.3679073242594_127.1065702946208_0_0.jpg,0.0761,0.0175,0.2766,0.0,0.0,0.0045,0.0,0.0001,0.4526,0.0,0.0,0.0092,0.0,0.0039,0.1562,0.0,0.0,0.001,0.0023,0.0335,0.2372,0.1412304332612426
37.37360176138592_127.113133906371_1_180.jpg,0.1245,0.0004,0.0249,0.009,0.0,0.0,0.0,0.0018,0.8051,0.0061,0.0122,0.0,0.0,0.01,0.0018,0.0,0.0,0.0042,0.0,0.0004,0.1405,0.002846954825944299
37.37116183556878_127.1142980484839_1_180.jpg,0.2102,0.023,0.3283,0.0,0.0,0.0114,0.0,0.0008,0.1259,0.0001,0.2018,0.0013,0.0102,0.038,0.0467,0.0001,0.0,0.0022,0.0,0.0357,0.2972,0.12012072637709834
37.36095720586646_127.1071481251542_0_0.jpg,0.4191,0.0128,0.3397,0.0002,0.0017,0.0325,0.0012,0.004,0.0633,0.0,0.1179,0.003,0.0,0.0036,0.001,0.0,0.0,0.0,0.0,0.05,0.42489999999999994,0.11767447005302414
37.37280705164567_127.1112892726054_0_0.jpg,0.3497,0.0041,0.0288,0.0,0.0923,0.0021,0.0,0.0077,0.4134,0.0,0.0968,0.0019,0.0001,0.0028,0.0,0.0,0.0,0.0,0.0003,0.1007,0.35250000000000004,0.2856729484455363
37.37078618070927_127.1121590691845_1_180.jpg,0.2281,0.0062,0.3792,0.0,0.0087,0.0,0.0,0.0042,0.1114,0.0,0.1589,0.0,0.0043,0.0619,0.006,0.0,0.0,0.0301,0.0012,0.0161,0.3261,0.04937120708001509
37.36400769579824_127.117251967855_1_180.jpg,0.2965,0.0012,0.2137,0.0026,0.0017,0.0,0.0,0.004,0.2868,0.0025,0.0638,0.0004,0.0,0.1268,0.0,0.0,0.0,0.0,0.0,0.0033,0.4233,0.007795871023219884
