Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,x,y
37.55812598150937_126.9086821608566_1_180.jpg,0.0477,0.3257,0.4059,0.0,0.0005,0.0027,0.0002,0.01,0.0712,0.0007,0.123,0.0061,0.0,0.0028,0.001,0.0,0.0,0.0,0.0025,126.9086821608566,37.55812598150937
37.56104337537106_126.9229014537944_1_180.jpg,0.2733,0.0381,0.1571,0.0476,0.0,0.0001,0.0,0.0048,0.3066,0.0475,0.1215,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,126.9229014537944,37.56104337537106
37.55624318268505_126.9212181906567_0_0.jpg,0.387,0.0171,0.3123,0.0006,0.0011,0.0003,0.0,0.0069,0.003,0.0001,0.2302,0.0018,0.0,0.0395,0.0,0.0,0.0,0.0,0.0,126.9212181906567,37.55624318268505
37.561710438275_126.920550780887_1_180.jpg,0.3029,0.015,0.5006,0.0005,0.0,0.0003,0.0,0.001,0.0077,0.0,0.1392,0.0049,0.0,0.0014,0.0157,0.0,0.0,0.0107,0.0,126.920550780887,37.561710438275
37.56579221379035_126.9177098737121_1_180.jpg,0.2794,0.0023,0.3233,0.0,0.0,0.0056,0.0002,0.001,0.0037,0.0,0.2392,0.0008,0.0,0.1432,0.0013,0.0,0.0,0.0,0.0,126.9177098737121,37.56579221379035
37.56311533906469_126.9281090709046_1_180.jpg,0.2516,0.0109,0.0203,0.0119,0.019,0.0063,0.0,0.0038,0.1832,0.0,0.291,0.0013,0.0003,0.1818,0.0187,0.0,0.0,0.0,0.0,126.9281090709046,37.56311533906469
37.551710457072_126.9037332656398_1_180.jpg,0.1949,0.1101,0.0,0.0,0.0738,0.0056,0.0,0.0074,0.5067,0.0,0.0,0.0,0.0,0.1011,0.0,0.0,0.0,0.0002,0.0003,126.9037332656398,37.551710457072
37.55658820171362_126.92162112734_1_180.jpg,0.3606,0.0685,0.1998,0.0,0.0,0.0035,0.0,0.0087,0.207,0.0,0.1472,0.0033,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,126.92162112734,37.55658820171362
37.55268824553211_126.9069084013692_1_180.jpg,0.353,0.0352,0.3024,0.0,0.0,0.0045,0.0,0.0046,0.2384,0.0008,0.029,0.0068,0.0,0.0217,0.0037,0.0,0.0,0.0,0.0,126.9069084013692,37.55268824553211
37.56448836808415_126.9210543739492_0_0.jpg,0.3755,0.0039,0.338,0.0,0.0,0.0006,0.0,0.0021,0.0278,0.0047,0.235,0.0,0.0,0.0123,0.0003,0.0,0.0,0.0,0.0,126.9210543739492,37.56448836808415
37.56614261889026_126.9187312052715_0_0.jpg,0.2961,0.0112,0.2482,0.0,0.0121,0.0035,0.0001,0.0038,0.1444,0.0554,0.1766,0.0011,0.0,0.0217,0.0061,0.0,0.0,0.0198,0.0,126.9187312052715,37.56614261889026
37.55139109698664_126.9028637674613_1_180.jpg,0.2767,0.0072,0.1748,0.022,0.0265,0.0115,0.0,0.0055,0.276,0.0279,0.1696,0.0,0.0,0.002,0.0002,0.0,0.0,0.0,0.0,126.9028637674613,37.55139109698664
37.56549008489579_126.9172826329647_1_180.jpg,0.1936,0.0401,0.5426,0.0,0.074,0.0002,0.0,0.0,0.0001,0.0,0.116,0.001,0.0,0.0295,0.003,0.0,0.0,0.0,0.0,126.9172826329647,37.56549008489579
37.56140874456084_126.9181406394645_0_0.jpg,0.3572,0.0171,0.1836,0.0,0.0116,0.0115,0.0009,0.0012,0.1719,0.0019,0.1964,0.0034,0.0039,0.0142,0.0042,0.0,0.0,0.0206,0.0003,126.9181406394645,37.56140874456084
37.56625325028515_126.9214345068999_0_0.jpg,0.1369,0.0006,0.6588,0.0,0.0,0.0014,0.0,0.0052,0.0,0.0,0.0786,0.0004,0.0,0.118,0.0,0.0,0.0,0.0,0.0,126.9214345068999,37.56625325028515
37.56355381677907_126.9254088863799_1_180.jpg,0.0,0.0673,0.6571,0.0,0.0,0.001,0.0,0.0009,0.0,0.0,0.0,0.2437,0.0105,0.0,0.0,0.0,0.0,0.0077,0.0119,126.9254088863799,37.56355381677907
